104287,"LAVA BROCHAS EN SECO",'-1,,,,,,,,,
104336,"FLAWLESS BROWS - DEPILADOR DE CEJAS RECARGABLE",'-1,,,,,,,,,
104729,"ESPEJO AGUA",'-1,,,,,,,,,
107763,"DEPILADORA 2 EN 1",1,Marca,,0,0,,,,,
118478,"BROCHAS BH CRYSTAL QUARTZ",'-1,,,,,,,,,
119028,"BROCHAS BASIC WHITE",'-1,,,,,,,,,
119102,"LAVA BROCHAS EN SECO HOLY",1,MARCA,HOLY,1,1,,,,,
119129,"BROCHAS BASIC ROSE",'-1,,,,,,,,,
119153,"BROCHAS DIAMANTE GLITTER",'-1,,,,,,,,,
119173,"BROCHAS SEMIPROFESIONAL 15 PCS",'-1,,,,,,,,,
119272,"CONTORNO & ILUMINADOR GLAMOUR BAR",'-1,,,,,,,,,
119331,"PLANCHA BABYLISS -SNAP DRAGON",'-1,,,,,,,,,
119343,"PLANCHA BABYLISS BRAZILIAN TECH 1""",'-1,,,,,,,,,
119347,"PLANCHA BABYLISS BRAZILIAN TECH 12"" ANCHO",'-1,,,,,,,,,
119412,"EXTRACTOR DE PUNTOS NEGROS SENCILLO",1,Marca,,0,0,,,,,
119426,"PLANCHA BABYLISS SOL GEL CLASICA",'-1,,,,,,,,,
119443,"PLANCHA BABYLISS-SOL GEL ANCHA",1,Marca,,0,0,,,,,
119467,"PLANCHA BABYLISS PORCELAIN CERAMIC",'-1,,,,,,,,,
119476,"PLANCHA BABYLISS PORCELAIN CERAMIC ANCHA",'-1,,,,,,,,,
119483,"PLANCHA BABYLISS TOURMALINE 25MM",'-1,,,,,,,,,
121786,"PINEAPPLE FACE BUBBLE PEELING GEL",'-1,,,,,,,,,
121798,"SOMBRAS FAIRY TALE",'-1,,,,,,,,,
121880,"SOMBRAS SPLASH OF GLITTERS 2",'-1,,,,,,,,,
122723,"SOMBRAS ANNA",'-1,,,,,,,,,
122729,"SOMBRAS DISCOVER ME",'-1,,,,,,,,,
122740,"SOMBRAS SWEET PARADISE",'-1,,,,,,,,,
122746,"SOMBRAS IRRESISTIBLE",'-1,,,,,,,,,
122756,"Bubblelicious (EXFOLIANTE PARA LABIOS)",'-1,,,,,,,,,
122761,"WISHES DO COME TRU GLOW (PRIMER OIL)",1,COLOR,"GOLD, ROSE GOLD",0,0,,,,,
124592,"SOMBRAS C`ESTE LA VIE",'-1,,,,,,,,,
124665,"SOMBRAS GLITTER UNICORN DREAM",'-1,,,,,,,,,
124687,"ILUMINADORES ISLAND PARADISE",'-1,,,,,,,,,
124951,"PULPO FACIAL",1,Marca,,0,0,,,,,
125798,"PLANCHA REMINGTON TRIPLE INFUSION",1,Marca,,0,0,,,,,
128623,"BROCHAS ROSE DREAMS",'-1,,,,,,,,,
133464,"LAVADORA MINI (LAVA BROCHAS)",'-1,,,,,,,,,
133583,"RODILLO FACIAL DE CUARZO",'-1,,,,,,,,,
139682,"BROCHAS SEMIPROFESIONAL 18 PCS - 1",'-1,,,,,,,,,
145447,"LABIAL SOFT MATTE",1,COLOR,"BUDAPEST, CANNES, COPENHAGEN, LONDON, MONTE CARLO, STOCKHOLM, SHANGHAI, PRAGUE",0,0,,,,,
145454,"LABIAL SOFT MATTE",'-1,,,,,,,,,
145455,"LABIAL SOFT MATTE",'-1,,,,,,,,,
145456,"LABIAL SOFT MATTE",'-1,,,,,,,,,
145457,"LABIAL SOFT MATTE",'-1,,,,,,,,,
150862,"BROCHAS  PURPLE STONE",'-1,,,,,,,,,
150877,"ILUIMADOR BRONCER",'-1,TONO,"1, 3, 5, 6",1,0,,,,,
150878,"ILUIMADOR BRONCER - 1",'-1,TONO,1,,0,,,,,
150881,"ILUIMADOR BRONCER - 3",'-1,TONO,3,,0,,,,,
150919,"BASE TRULY MATTE - MEDIUM BEIGE CLM355",'-1,TONO,"MEDIUM BEIGE CLM355",,0,,,,,
150920,"BASE TRULY MATTE - SAND CLM356",'-1,TONO,"SAND CLM356",,0,,,,,
152105,"ILUIMADOR BRONCER - 5",'-1,TONO,5,,0,,,,,
152106,"ILUIMADOR BRONCER - 6",'-1,TONO,6,,0,,,,,
153782,"DEPILADORA 4 EN 1",1,Marca,,0,0,,,,,
153794,"PLANCHA MINI",'-1,,,,,,,,,
154001,"COMBO RIZADOR + PLANCHA MINI",'-1,,,,,,,,,
156591,"LÁPIZ PARA CEJAS",1,TONOS,"Brown, Black, Chestnut, Dark grey",0,0,,,,,
156598,"LÁPIZ PARA CEJAS",1,,,,,,,,,
156599,"LÁPIZ PARA CEJAS",1,,,,,,,,,
156600,"LÁPIZ PARA CEJAS",1,,,,,,,,,
156601,"LÁPIZ PARA CEJAS",1,,,,,,,,,
165528,"EXTRACTOR DE PUNTOS NEGROS DIGITAL CON SPRAY DE  MICRONIZACIÓN",1,Marca,,0,0,,,,,
165950,"LAMPARA PARA UÑAS 6W",1,Marca,,0,0,,,,,
172352,"BROCHAS GALAXIA MORADA",'-1,,,,,,,,,
173081,"CEPILLO IÓNICO",'-1,,,,,,,,,
182689,"CORRECTOR PRO CONCEALER - GC969",'-1,TONO,GC969,,0,,,,,
182690,"CORRECTOR PRO CONCEALER - GC970",'-1,TONO,GC970,,0,,,,,
182699,"SOMBRAS CRYPTIC",1,Marca,,0,0,,,,,
182738,"BÁLSAMO PARA LABIOS COCONUT LIP MASK",1,MARCA,"BEAUTY TREATS",1,1,,,,,
182746,"BRILLO DE LABIOS CRYSTAL LIP GLAZE",1,MARCA,"BEAUTY TREATS",1,1,,,,,
182750,"BRILLO DUO CHROMATIC LIP GLOSS",1,MARCA,NYX,1,1,,,,,
182760,"LABIAL SOFT MATTE",'-1,,,,,,,,,
182763,"LABIAL SOFT MATTE",'-1,,,,,,,,,
182769,"LABIAL SOFT MATTE",'-1,,,,,,,,,
182770,"PEGANTE PARA PESTAÑAS DUO",'-1,,,,,,,,,
187672,"DRILL PULIDOR DE UÑAS",'-1,,,,,,,,,
188079,"LAVA BROCHAS BRUSHEGG",'-1,,,,,,,,,
188661,Prueba,'-1,,,,,,,,,
189561,"SOMBRA MEET BEAUTY",'-1,,,,,,,,,
190062,"PINZA PARA PESTAÑAS HOLY VIEJO",'-1,,,,,,,,,
191363,"SOMBRA MELON",'-1,,,,,,,,,
191367,"SOMBRA LEMON",'-1,,,,,,,,,
191369,"SOMBRA BERRY",'-1,,,,,,,,,
191373,"SOMBRA MINT",'-1,,,,,,,,,
192458,"Plancha mini",'-1,,,,,,,,,
195751,"BROCHAS SIRENA ARCOIRIS",'-1,,,,,,,,,
196071,"SOMBRA COLOR FUSION",'-1,,,,,,,,,
197649,"ENCRESPADOR HOLY",'-1,COLORES,"AZUL, MORADO, ROSA",1,0,AZUL,,,,
198145,ENCRESPADOR,'-1,,,,,,,,,
200318,"PLANCHA REMINGTON SMART PRO",'-1,MARCA,,1,1,,Categoria,Cabello,1,1
204938,"MASCARILLA COLAGENO PARA LABIOS PILATEN",1,Marca,,0,0,,,,,
205314,"MASAJEADOR ULTRASONIDO FACIAL",1,Marca,,0,0,,,,,
205875,"shadow primer (primer de sombras)",'-1,,,,,,,,,
206258,"MASCARILLA DIAMOND GALAXY GOLD-VIEJO",'-1,,,,,,,,,
207632,"SECADOR PRO TITANIUM",1,Marca,,0,0,,,,,
207993,"FIJADOR CONTROL MATTE",'-1,,,,,,,,,
207994,"POLVO TRASLUCIDO BANANA",'-1,,,,,,,,,
207995,"CORRECTOR PRO CONCEALER",'-1,TONO,"GC969, GC970, GC971, GC990, GC991, GC992, GC993, GC994, GC995, GC996",0,0,,,,,
208724,"PESTAÑINA THE COLOSSAL VOLUM'EXPRESS WATERPROOF",1,Marca,,0,0,,,,,
209478,"LÁSER PARA EL ACNE",'-1,,,,,,,,,
209500,"BROCHAS STARS",'-1,,,,,,,,,
209508,"BROCHAS NEON",1,MARCA,GENERICO,1,1,,,,,
209518,"BROCHAS VIOLET FANTASY",'-1,,,,,,,,,
209522,"BROCHAS LUXURY",'-1,,,,,,,,,
209542,"REMOVEDOR DE ESMALTE SEMIPERMANENTE Y ACRILICO",1,Marca,,0,0,,,,,
209589,"CONTOUR PALETTE 2",'-1,,,,,,,,,
210195,"BROCHAS ROSALY",1,MARCA,GENERICO,1,1,,,,,
210205,"PLANCHA PARA EL CABELLO VAPOR",1,Marca,,0,0,,,,,
210225,"PLANCHA DE CERAMICA",'-1,,,,,,,,,
210455,"PORELESS FACE PRIMER",'-1,,,,,,,,,
210467,"POMADA DE CEJAS",'-1,TONO,"GBP361, GBP362, GBP363, GBP364, GBP365, GBP366",1,0,,,,,
210468,"POMADA DE CEJAS - GBP362",'-1,TONO,GBP362,,0,,,,,
210469,"POMADA DE CEJAS - GBP361",'-1,TONO,GBP361,,0,,,,,
210470,"POMADA DE CEJAS - GBP363",'-1,TONO,GBP363,,0,,,,,
210471,"POMADA DE CEJAS - GBP364",'-1,TONO,GBP364,,0,,,,,
210472,"POMADA DE CEJAS - GBP365",'-1,TONO,GBP365,,0,,,,,
210473,"POMADA DE CEJAS - GBP366",'-1,TONO,GBP366,,0,,,,,
210481,"BASE TRULY MATTE - NUDE CLM353",'-1,TONO,"NUDE CLM353",,0,,,,,
210486,"BASE TRULY MATTE-VIEJO",'-1,TONO,"NUDE CLM353, SOFT BEIGE CLM354, MEDIUM BEIGE CLM355, SAND CLM356, CAFE CLM360, CAPPUCINO CLM363, MAHAGANY CLM364",1,0,,,,,
210487,"BASE TRULY MATTE-VIEJO - NUDE CLM353",'-1,TONO,"NUDE CLM353",,0,,,,,
210488,"BASE TRULY MATTE-VIEJO - SOFT BEIGE CLM354",'-1,TONO,"SOFT BEIGE CLM354",,0,,,,,
210489,"BASE TRULY MATTE-VIEJO - MEDIUM BEIGE CLM355",'-1,TONO,"MEDIUM BEIGE CLM355",,0,,,,,
210490,"BASE TRULY MATTE-VIEJO - SAND CLM356",'-1,TONO,"SAND CLM356",,0,,,,,
210491,"BASE TRULY MATTE-VIEJO - CAPPUCINO CLM363",'-1,TONO,"CAPPUCINO CLM363",,0,,,,,
210492,"BASE TRULY MATTE-VIEJO - CAFE CLM360",'-1,TONO,"CAFE CLM360",,0,,,,,
210493,"BASE TRULY MATTE-VIEJO - MAHAGANY CLM364",'-1,TONO,"MAHAGANY CLM364",,0,,,,,
210533,"BROCHAS MARMOL PRO",'-1,,,,,,,,,
211358,"RUBOR 4 TONOS",1,Marca,,0,0,,,,,
212084,"PLANCHA REMINGTON FRIZZ THERAPY",1,Marca,,0,0,,,,,
212189,"CEPILLO FACIAL EN SILICONA",1,MARCA,GENERICO,1,1,,,,,
212213,"BROCHAS PARA OJOS MARMOL",'-1,,,,,,,,,
213258,"VOLUMINIZADOR DE LABIOS",1,Marca,,0,0,,,,,
213916,"COMBO FACIAL LOVE",'-1,,,,,,,,,
213921,"COMBO FASHION SWEET",'-1,,,,,,,,,
213923,"COMBO VALENTINE'S",'-1,,,,,,,,,
213925,"COMBO PASSION SKIN",'-1,,,,,,,,,
214093,"AGUA DE ROSAS PILI",1,MARCA,PILI,1,1,,,,,
216738,"DRILL PULIDOR DE UÑAS PORTATIL",1,Marca,,0,0,,,,,
216773,"BROCHAS CONSTELACIÓN",1,MARCA,GENERICO,1,1,,,,,
216805,"BROCHAS GLAM",1,MARCA,GENERICO,1,1,,,,,
217332,"BROCHAS MEDUSA",'-1,MARCA,,1,1,,,,,
220348,"COMBO CONCHA PRO",'-1,,,,,,,,,
220349,"COMBO FACIAL CARE",'-1,,,,,,,,,
220350,"COMBO HOLY NAILS",'-1,,,,,,,,,
220351,"COMBO STARS TOP",'-1,,,,,,,,,
222536,"GUANTES HOLY PROTECCIÓN UV-LED",1,MARCA,HOLY,1,1,,,,,
222775,"DRILL PULIDOR DE UÑAS RECARGABLE",'-1,,,,,,,,,
223443,"BROCHAS ROSE GOLD PARA OJOS HOLY",1,MARCA,HOLY,1,1,,,,,
224158,"COMBO MARMOL BEAUTY",'-1,,,,,,,,,
224159,"COMBO PLANCHA MINI Y ENCRESPADOR",'-1,,,,,,,,,
224165,"COMBO SKIN",'-1,,,,,,,,,
224167,"COMBO ROSE GOLD HOLY",'-1,,,,,,,,,
226929,"COMBO MIX",'-1,,,,,,,,,
226933,"COMBO LUXURY",'-1,,,,,,,,,
226938,"COMBO NAILS PRO",'-1,,,,,,,,,
226943,"COMBO FUSION",'-1,,,,,,,,,
227559,"MASCARILLA COLAGENO PARA OJOS",1,Marca,,0,0,,,,,
228307,"ESSENTIAL BRUSH COLLECTION-1",'-1,"TIPO DE BROCHA","CBR51, CBR52, CBR53, CBR54, CBR55, CBR56, CBR57, CBR58, CBR59, CBR60, CBR61, CBR62, CBR63, CBR64, CBR65, CBR66",1,0,,,,,
228308,"ESSENTIAL BRUSH COLLECTION-1 - CBR59",'-1,"TIPO DE BROCHA",CBR59,,0,,,,,
228310,"ESSENTIAL BRUSH COLLECTION-1 - CBR62",'-1,"TIPO DE BROCHA",CBR62,,0,,,,,
228311,"ESSENTIAL BRUSH COLLECTION-1 - CBR63",'-1,"TIPO DE BROCHA",CBR63,,0,,,,,
228313,"ESSENTIAL BRUSH COLLECTION-1 - CBR65",'-1,"TIPO DE BROCHA",CBR65,,0,,,,,
228314,"ESSENTIAL BRUSH COLLECTION-1 - CBR66",'-1,"TIPO DE BROCHA",CBR66,,0,,,,,
230230,"GEL ANTIBACTERIAL 330ML",1,Marca,,0,0,,,,,
230238,"GEL ANTIBACTERIAL 125ML",'-1,,,,,,,,,
230244,"GEL ANTIBACTERIAL 65ML",'-1,,,,,,,,,
230247,"GEL ANTIBACTERIAL 275ML",1,Marca,,0,0,,,,,
230252,"GEL ANTIBACTERIAL 1000ML",'-1,,,,,,,,,
232479,"PINZA PARA PESTAÑAS HOLY",1,MARCA,HOLY,1,1,,,,,
239941,"SECADOR REMINGTON POWER SHINE 2200",1,Marca,,0,0,,,,,
240177,"BROCHAS SEMIPROFESIONAL 18 PCS",'-1,,,,,,,,,
241015,"MASCARILLA REPOLARIZADORA COCO PARADISE",1,Marca,,0,0,,,,,
241808,"ESSENTIAL BRUSH COLLECTION-1 - CBR58",'-1,"TIPO DE BROCHA",CBR58,,0,,,,,
241810,"ESSENTIAL BRUSH COLLECTION-1 - CBR61",'-1,"TIPO DE BROCHA",CBR61,,0,,,,,
241851,"ESSENTIAL BRUSH COLLECTION",'-1,"TIPO DE BROCHA","CBR51, CBR52, CBR53, CBR54, CBR55, CBR56, CBR57, CBR58, CBR59, CBR60, CBR61, CBR62, CBR63, CBR64, CBR65, CBR66",1,0,,,,,
241852,"ESSENTIAL BRUSH COLLECTION - CBR58",'-1,"TIPO DE BROCHA",CBR58,,0,,,,,
241853,"ESSENTIAL BRUSH COLLECTION - CBR59",'-1,"TIPO DE BROCHA",CBR59,,0,,,,,
241854,"ESSENTIAL BRUSH COLLECTION - CBR61",'-1,"TIPO DE BROCHA",CBR61,,0,,,,,
241855,"ESSENTIAL BRUSH COLLECTION - CBR62",'-1,"TIPO DE BROCHA",CBR62,,0,,,,,
241856,"ESSENTIAL BRUSH COLLECTION - CBR63",'-1,"TIPO DE BROCHA",CBR63,,0,,,,,
241857,"ESSENTIAL BRUSH COLLECTION - CBR65",'-1,"TIPO DE BROCHA",CBR65,,0,,,,,
241858,"ESSENTIAL BRUSH COLLECTION - CBR66",'-1,"TIPO DE BROCHA",CBR66,,0,,,,,
244616,"BASE TRULY MATTE",1,TONO,"NUDE CLM353, SOFT BEIGE CLM354, MEDIUM BEIGE CLM355, SAND CLM356, CAFE CLM360, CAPPUCINO CLM363, MAHAGANY CLM364",0,0,,,,,
244617,"BASE TRULY MATTE",'-1,,,,,,,,,
244618,"BASE TRULY MATTE",'-1,,,,,,,,,
244619,"BASE TRULY MATTE",'-1,,,,,,,,,
244620,"BASE TRULY MATTE",'-1,,,,,,,,,
244621,"BASE TRULY MATTE",'-1,,,,,,,,,
244622,"BASE TRULY MATTE",'-1,,,,,,,,,
244623,"BASE TRULY MATTE",'-1,,,,,,,,,
247777,"MASCARILLA DIAMOND GALAXY GOLD",'-1,,,,,,,,,
247907,"SOMBRAS CALI CHIC",'-1,,,,,,,,,
247908,"SOMBRAS CALI SET",'-1,,,,,,,,,
248639,"BRILLO LIPGLOSS MAGIC YOUR LIFE",1,MARCA,MAGIC,1,1,,,,,
252111,"SOMBRA COLOR BURST",1,Marca,,0,0,,,,,
252651,"PLANCHA REMINGTON CON CERÁMICA Y COCO",1,Marca,,0,0,,,,,
256246,"SECADOR REMINGTON POWER VOLUME 2000",'-1,,,,,,,,,
270313,"LAMPARA DE UÑAS 48W HOLY",1,MARCA,HOLY,1,1,,,,,
270314,"LAMPARA DE UÑAS 54W HOLY",1,MARCA,HOLY,1,1,,,,,
270402,"EXTRACTOR DE PUNTOS NEGROS HOLY CON SPRAY DE MICRONIZACIÓN",1,MARCA,HOLY,1,1,,,,,
271513,"LIMPIADOR DE BROCHAS ANTIBACTERIAL EN SECO",1,Marca,,0,0,,,,,
271617,"FIJADOR SETTING SPRAY PHOTO FINISH",'-1,,,,,,,,,
271710,"TINTA DE LABIOS CANDY DRINK",1,TONOS,"TONO 1, TONO 2, TONO 3, TONO 4, TONO 5, TONO 6",0,0,,,,,
271734,"TINTA DE LABIOS CANDY DRINK",'-1,,,,,,,,,
271735,"TINTA DE LABIOS CANDY DRINK",'-1,,,,,,,,,
271736,"TINTA DE LABIOS CANDY DRINK",'-1,,,,,,,,,
271737,"TINTA DE LABIOS CANDY DRINK",'-1,,,,,,,,,
271738,"TINTA DE LABIOS CANDY DRINK",'-1,,,,,,,,,
271739,"TINTA DE LABIOS CANDY DRINK",'-1,,,,,,,,,
272474,"FACE PRIMER 24K GOLD",'-1,,,,,,,,,
273149,"MASCARILLA PUNTOS NEGROS 3 PASOS",1,Marca,,0,0,,,,,
274324,"SET DE PINCELES PARA UÑAS 7 PCS",'-1,,,,,,,,,
274367,"LIMPIADOR Y MASAJEADOR FACIAL EN SILICONA",1,Marca,,0,0,,,,,
279511,"MASCARILLA GLITTER",'-1,COLOR,"PLATEADA, ROSA, DORADA",1,0,,,,,
279538,"MASCARILLA GLITTER - PLATEADA",'-1,COLOR,PLATEADA,,0,,,,,
285431,"SECADOR REMINGTON SHINE THERAPY- AGUACATE CON MACADAMIA",1,Marca,,0,0,,,,,
285611,"DEPILADORA WATERPROOF",1,Marca,,0,0,,,,,
285642,"SECADOR REMINGTON COMPACTO",1,Marca,,0,0,,,,,
293107,"BROCHAS DELUXE HOLY",1,MARCA,HOLY,1,1,,,,,
293201,"HUMIDIFICADOR FACIAL + POWER BANK",1,COLORES,"BLANCO, MORADO",0,0,,,,,
293203,"HUMIDIFICADOR FACIAL + POWER BANK",1,,,,,,,,,
295169,"ENCRESPADOR HOLY - AZUL",0,COLORES,AZUL,,0,,,,,
295170,"ENCRESPADOR HOLY - MORADO",0,COLORES,MORADO,,0,,,,,
295171,"ENCRESPADOR HOLY - ROSA",1,COLORES,ROSA,,0,,,,,
306847,"ÁCIDO HIALURÓNICO - TRATAMIENTO DE MANCHAS Y ARRUGAS",1,MARCA,"DOLCE BELLA",1,1,,,,,
306864,"MASCARILLA DUAL - PLATA ORO",'-1,,,,,,,,,
306876,"SUERO FACIAL HIDRO -VITAMINA C & E",1,Marca,,0,0,,,,,
307468,"DELINEADOR DE GLITTER",'-1,COLOR,"BLANCO, DORADO, FUCSIA, NEGRO, PLATEADO, ORO ROSA",1,0,,,,,
307470,"DELINEADOR DE GLITTER - BLANCO",0,COLOR,BLANCO,,0,,,,,
307471,"DELINEADOR DE GLITTER - DORADO",1,COLOR,DORADO,,0,,,,,
307473,"DELINEADOR DE GLITTER - FUCSIA",0,COLOR,FUCSIA,,0,,,,,
307476,"DELINEADOR DE GLITTER - NEGRO",1,COLOR,NEGRO,,0,,,,,
307477,"DELINEADOR DE GLITTER - PLATEADO",0,COLOR,PLATEADO,,0,,,,,
307944,"MASAJEADOR BEAUTY BAR HOLY",1,MARCA,HOLY,1,1,,,,,
307981,"RODILLO FACIAL DE CUARZO ROSA HOLY",1,MARCA,HOLY,1,1,,,,,
309948,"BROCHAS SUN",1,MARCA,GENERICO,1,1,,,,,
309956,"MASAJEADOR FACIAL EN SILICONA 3 EN 1",1,COLOR,"AZUL, FUCSIA, ROSA",0,0,,,,,
309971,"MASAJEADOR FACIAL EN SILICONA 3 EN 1",1,,,,,,,,,
309972,"MASAJEADOR FACIAL EN SILICONA 3 EN 1",1,,,,,,,,,
309973,"MASAJEADOR FACIAL EN SILICONA 3 EN 1",1,,,,,,,,,
310163,"BROCHAS BASIC MINI ROSA",1,MARCA,GENERICO,1,1,,,,,
310208,"BROCHAS BASIC MINI NUDE",1,MARCA,GENERICO,1,1,,,,,
310235,"BROCHAS BASIC MINI AZUL",1,MARCA,GENERICO,1,1,,,,,
310238,"BROCHAS SNOW",1,MARCA,GENERICO,1,1,,,,,
310261,"BALLENITA FACIAL",1,MARCA,GENERICO,1,1,,,,,
310606,"BROCHAS ROSET",1,MARCA,GENERICO,1,1,,,,,
312251,"CREMA CONTORNO DE OJOS",1,Marca,,0,0,,,,,
312266,"CREMA FACIAL HIDRATANTE",1,Marca,,0,0,,,,,
312273,"SUERO ANTIEDAD",1,Marca,,0,0,,,,,
312547,"MASAJEADOR FACIAL YUMI",1,COLOR,"MORADO, ROSA, VERDE MENTA",0,0,,,,,
312609,"MASAJEADOR FACIAL YUMI",1,,,,,,,,,
312626,"MASAJEADOR FACIAL YUMI",1,,,,,,,,,
312627,"MASAJEADOR FACIAL YUMI",1,,,,,,,,,
312868,"GEL DE ALOE VERA",'-1,,,,,,,,,
312875,"CONTORNO DE OJOS REPARADOR",'-1,,,,,,,,,
312907,"SPRAY REVITALIZADOR CON VITAMINA E",1,Marca,,0,0,,,,,
312916,"SPRAY HIDRATANTE CON ÁCIDO HIALURÓNICO",1,Marca,,0,0,,,,,
312928,"MASCARILLA EXFOLIANTE PARA PIES",1,Marca,,0,0,,,,,
312940,"MASCARILLA HIDRATANTE PARA PIES",1,Marca,,0,0,,,,,
312948,"PAPEL DE ARROZ HOLY",1,MARCA,HOLY,1,1,,,,,
312954,"SUERO REPARADOR",'-1,,,,,,,,,
313080,"PALETA COLOR FEST GLITTER",1,Marca,,0,0,,,,,
313088,"LOCIÓN AZUFRADA",1,Marca,,0,0,,,,,
313103,"JABÒN DE CARBÓN ACTIVADO",1,Marca,,0,0,,,,,
313112,"ACEITE DE ALMENDRAS",1,MARCA,PILI,1,1,,,,,
313119,"PALETA KIT HEART",1,Marca,,0,0,,,,,
313123,"LAMPARA PARA UÑAS 120w",'-1,,,,,,,,,
313135,"RUBOR NEW VIBE 01",1,Marca,,0,0,,,,,
313138,"RUBOR NEW VIBE 02",'-1,,,,,,,,,
313140,"RUBOR NEW VIBE 03",1,Marca,,0,0,,,,,
313142,"RUBOR NEW VIBE 04",'-1,,,,,,,,,
313146,"RUBOR NEW VIBE 05",'-1,,,,,,,,,
313630,"TOALLA DE MICROFIBRA PARA EL CABELLO MOÑITO",1,COLOR,"GRIS, ROSA",0,0,,,,,
313637,"TOALLA DE MICROFIBRA PARA EL CABELLO MOÑITO",1,,,,,,,,,
313638,"TOALLA DE MICROFIBRA PARA EL CABELLO MOÑITO",1,,,,,,,,,
313667,"MASCARILLA GLITTER - ROSA",'-1,COLOR,ROSA,,0,,,,,
313668,"MASCARILLA GLITTER - DORADA",'-1,COLOR,DORADA,,0,,,,,
313684,"POLVO COMPACTO KHOL",1,TONO,"1, 2, 3, 4",0,0,,,,,
313695,"POLVO COMPACTO KHOL",1,,,,,,,,,
313696,"POLVO COMPACTO KHOL",1,,,,,,,,,
313697,"POLVO COMPACTO KHOL",1,,,,,,,,,
313698,"POLVO COMPACTO KHOL",1,,,,,,,,,
313714,"ILUMINADOR KHOL",1,TONO,"1, 2, 3",0,0,,,,,
313719,"ILUMINADOR KHOL",1,,,,,,,,,
313720,"ILUMINADOR KHOL",1,,,,,,,,,
313721,"ILUMINADOR KHOL",1,,,,,,,,,
313729,"MASCARILLA HIDRATANTE DE COLAGENO",1,Marca,,0,0,,,,,
313787,"ACEITE PARA UÑAS",'-1,,,,,,,,,
315420,"LAMPARA PARA UÑAS 54W ROSA",1,Marca,,0,0,,,,,
316315,"BRILLO LIP OIL GLOSS",1,"OLOR/ COLOR","FRESA /ROSA, MENTA /AZUL, NARANJA /NARANJA, UVA /MORADO, SANDIA /FUCSIA, MANZANA /VERDE",0,0,,,,,
316354,"BRILLO LIP OIL GLOSS",0,,,,,,,,,
316355,"BRILLO LIP OIL GLOSS",0,,,,,,,,,
316356,"BRILLO LIP OIL GLOSS",0,,,,,,,,,
316357,"BRILLO LIP OIL GLOSS",1,,,,,,,,,
316358,"BRILLO LIP OIL GLOSS",1,,,,,,,,,
316359,"BRILLO LIP OIL GLOSS",0,,,,,,,,,
316404,"PESTAÑINA CURVAS Y VOLUMEN EXPRES FUCSIA",'-1,,,,,,,,,
316411,"PESTAÑINA SUPER VOLUMINOSA Y DEFINIDAS MORADA",1,Marca,,0,0,,,,,
316441,"PESTAÑINA EXTREMADAMENTE VOLUMINOSAS NUDE",'-1,,,,,,,,,
316442,"PESTAÑINA EXTRA GRUESAS Y COBERTURA NEGRA VINO TINTO",'-1,,,,,,,,,
316458,"PESTAÑINA ALARGADAS Y CON VOLUMEN NEGRA",'-1,,,,,,,,,
316476,"PESTAÑINA VOLUMINOSAS Y CURVAS ROSA",'-1,,,,,,,,,
316494,"POMADA PARA CEJAS RUBY ROSE",1,TONO,"LIGHT, MEDIUM, DARK",0,0,,,,,
316508,"POMADA PARA CEJAS RUBY ROSE",1,,,,,,,,,
316509,"POMADA PARA CEJAS RUBY ROSE",1,,,,,,,,,
316510,"POMADA PARA CEJAS RUBY ROSE",1,,,,,,,,,
316522,"CORRECTOR FLAWLESS COLLECTION",1,TONO,"NUDE1, NUDE2, NUDE3, BEGE2, BEGE3, BEGE5",0,0,,,,,
316535,"CORRECTOR FLAWLESS COLLECTION",1,,,,,,,,,
316536,"CORRECTOR FLAWLESS COLLECTION",1,,,,,,,,,
316537,"CORRECTOR FLAWLESS COLLECTION",1,,,,,,,,,
316888,"BANDITAS PARA PUNTOS NEGROS",1,MARCA,"DEAR SHE",1,1,,,,,
316908,"MASCARILLA ORO CON COLAGENO",'-1,,,,,,,,,
317817,"LAMPARA PARA UÑAS 48W ROSA",'-1,,,,,,,,,
317858,"LAMPARA PARA UÑAS 36W ROSA",1,Marca,,0,0,,,,,
318044,"CREMA DESPIGMENTANTE",1,Marca,,0,0,,,,,
328886,"TOALLA DE MICROFIBRA PARA EL CABELLO BALLENA",1,COLOR,"GRIS, ROSA",0,0,,,,,
328905,"TOALLA DE MICROFIBRA PARA EL CABELLO BALLENA",1,,,,,,,,,
328906,"TOALLA DE MICROFIBRA PARA EL CABELLO BALLENA",1,,,,,,,,,
328967,"PALETA CHEEK GLOW STUDIO",1,Marca,,0,0,,,,,
328981,"PALETA CHEEK PLAY",'-1,,,,,,,,,
328996,"PLUMÓN DELINEADOR LÍQUIDO NEGRO",1,Marca,,0,0,,,,,
329002,"SOMBRA PINK LEMONADE",1,Marca,,0,0,,,,,
329016,"SOMBRA PIÑA COLADA",'-1,,,,,,,,,
329060,"EXTRACTOR DE PUNTOS NEGROS DIGITAL HOLY",1,MARCA,HOLY,1,1,,,,,
330315,"BROCHAS SUNSHINE",1,MARCA,GENERICO,1,1,,,,,
330316,"BROCHAS CALIFORNIA",1,MARCA,GENERICO,1,1,,,,,
331046,"PRIME & CHILL BEAUTY OIL",'-1,,,,,,,,,
331055,"POLVO SUELTO BANANA",1,Marca,,0,0,,,,,
331067,"EXFOLIANTE PARA LABIOS SUGAR KISS",1,Marca,,0,0,,,,,
