id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant,google_product_category 
wc_post_id_285611,DEPILADORA WATERPROOF,"Multifunci�n: cuchilla de afeitar 3 en 1, adecuada para brazos, axilas, piernas, �rea del bikini, la red de cuchillas curvadas en 3D ayuda a eliminar el vello residual. 
  Mojado y seco: Depiladora electrica mujer IPX7 es resistente al agua y se puede usar directamente sobre la piel seca o en la ducha (NO MOJAR EL PUERTO DE CARGA). 
  Carga r�pida: 1,5 horas de carga r�pida pueden durar 80 minutos, aspecto elegante y compacto. 
Dise�o de bloqueo para ni�os y viajes, especialmente adecuado para el hogar y los viajes. 
  Consejos pr�cticos: 
Antes de afeitarse 
1. Puede usarse en la ducha o despu�s de esta para facilitar el afeitado. 
2. Se aconseja a las personas con alergias o piel seca que usen un jab�n espumoso. 
3. Si el Vello es fuerte o largo, se recomienda cortarlo antes de usarlo para evitar da�ar la piel. 
  Incluye: 
Depiladora electrica mujer X 1 
Soporte X 1 
Bolsa de almacenamiento X 1 
Cable de carga USB X 1 
Accesorio peine protector X 1 
Manual de usuario X 1 
  Te recomendamos los siguientes cuidados para que tu producto tenga una vida �til mas duradera: 
 
  Al momento de realizar limpieza y secado del producto usa una toalla seca y dejala en un lugar abierto para que pueda secarse por completo. 
  No sumergir. 
 
  Por ning�n motivo debe ingresar agua al puerto de carga; �si esto sucede el agua sulfatar� la bateria, si�esto sucede se considera como mala manipulaci�n del producto y no se�podr� efectuar la garantia del producto.Referenhttp://local.holy.comsmetics.com.co/wp-content/uploads/2020/06/Depiladora-marske-waterproof-Holy-cohttp://local.holy.comsmetics.com.co/tienda/depiladora-waterproof/,"CUIDADO PERSONAL, Depiladoras",MARSKE,55000COP,out of stock,wc_phttp://local.holy.comsmetics.com.co/carrito-de-compras/?add-tohttp://local.holy.comsmetics.com.co/wp-content/uploads/2020/06/Depiladora-marske-waterproof-Holy-cohttp://local.holy.comsmetics.com.co/wp-content/uploads/2020/06/Depiladora-marske-waterproof-6133-Holy-http://local.holy.comsmetics.com.co/wp-content/uploads/2020/06/3-cuchillas-flexibles-depiladora-waterproof-marske-Holy-cosmetics.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,55000COP,new,published,,,491
wc_post_id_285431,SECADOR REMINGTON SHINE THERAPY- AGUACATE CON MACADAMIA,"� 
ESPECIFICACIONES: 
 
 
 
 
 
 
  Rendimiento de 2300W* / 80km/h velocidad del aire** 
  Motor DC 
  Rejilla recubierta de cer�mica con aguacate y macadamia 
  3 niveles de temperatura 
  2 ajustes de velocidad 
  Bot�n de aire frio para fijar peinado 
  Concentrador 
  Cable de 1.8m 
  Rejilla removible para una mejor limpieza 
  Gancho para colgar",http://local.holy.com/wp-content/uploads/2020/06/SECADOR-AGUACATE-Y-MACADAMIA-Holy-cosmetics.jpg,http://local.holy.com/tienda/secador-remington-shine-therapy-aguacate-con-macadamia/,"CABELLO, Secadores",REMINGTON,180000COP,in stock,wc_post_id_285431,http://local.holy.com/carrito-de-compras/?add-to-cart=285431,"http://local.holy.com/wp-content/uploads/2020/06/D13A-Secador-Remington-Shine-Therapy-01.jpg,http://local.holy.com/wp-content/uploads/2020/06/D3190CPrd8_HR.jpg,http://local.holy.com/wp-content/uploads/2020/06/D13A-Secador-Remington-Shine-Therapy-03.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,180000COP,new,published,,,491
wc_post_id_274367,LIMPIADOR Y MASAJEADOR  FACIAL EN SILICONA,Material de silicona.,http://local.holy.com/wp-content/uploads/2020/05/CEPILLO-FACIAL-EN-SILICONA-USO-Holy-cosmetics.jpg,http://local.holy.com/tienda/limpiador-y-masajeador-facial-en-silicona/,"CUIDADO FACIAL, Masajeadores",Holy Cosmetics,7000COP,in stock,wc_post_id_274367,http://local.holy.com/carrito-de-compras/?add-to-cart=274367,"http://local.holy.com/wp-content/uploads/2020/05/CEPILLO-FACIAL-EN-SILICONA-Holy-cosmetics.jpg,http://local.holy.com/wp-content/uploads/2020/05/CEPILLO-FACIAL-EN-SILICONA-Holy-cosmetics-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000COP,new,published,,,491
wc_post_id_274324,SET DE PINCELES PARA U�AS 7 PCS,"Material:� 
 
  Acero inoxidable. 
  Mango de plastico. 
  Pelo de fibra de lana de alta calidad.",http://local.holy.com/wp-content/uploads/2020/05/PINCEL-PARA-U�AS-7-PCS-Holy-cosmetics.jphttp://local.holy.comco/tienda/set-de-pinceles-para-unas-7-pcs/,"U�AS, Otros",HOLY,10000COP,in stock,wc_post_id_274http://local.holy.comm.co/carrito-de-compras/?add-to-cart=274324,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,10000COP,new,published,,,491
wc_post_id_273149,MASCARILLA PUNTOS NEGROS 3 PASOS,"Modo de uso: 
 
  Paso 1: 
Despu�s de lavar bien tu cara, coloca suavemente la tira nasal, con esencia sobre la nariz, presiona suavemente con los dedos para que est� completamente cerca de la piel y deja reposar de 10 a 15 minutos. 
  Paso 2: 
Retira la tira nasa y deja la esencia que queda sobre la nariz, no limpies, esto ayudar� a que la tira del Paso 2 se adhiera. 
  Paso 3: 
Despega la tira nasal con pegatina rosa ( Paso 2) del papel transparente y col�calo sobre la nariz. Vuelve a esperar de 10 a 15 minutos. 
  Paso 4: 
Retira la tira nasal sin limpiar. Coloca la tercera tira nasal (Paso 3 ) y deja reposar de 10 a 15 minutos. Retira al finalizar este lapso de tiempo y ahora si limpia por completo la nariz con agua. 
 
Ingredientes: 
 
  Paso 1: 
Agua, propilenglicol, extracto de avellana, extracto de ra�z de peon�a, �cido glic�lico, �cido, �cido l�ctico. 
  Paso 2: 
 Goma de Acacia, arcilla bentonita, alcohol polivin�lico, agua, etanol, di�xido de titanio, nicotinamida, carb�n, Extracto de Hamamelis, hidrogenados de almid�n, �cido hialur�nico, Fenoxietanol. 
  Paso 3: 
Agua, glicol de butileno, extracto de avellana bruja, [beta]-glucano, extracto de crisantemo, glicerina, sodio, carburador,, aceite de ricino hidrogenado PEG-40, fragancia, propilenglicol, bis (hidroximetil) imidazolidinyl urea, yodopropinyl butilcarbamato ester. 
 
Referencia. BQY7953",http://local.holy.com/wp-content/uploads/2020/05/MASCARILLA-3-PASOS-BIOAQUA-Holy-cosmetics.jpg,http://local.holy.com/tienda/mascarilla-puntos-negros-3-pasos/,"CUIDADO FACIAL, Mascarillas",BIOAQUA,6000COP,in stock,wc_post_id_273149,http://local.holy.com/carrito-de-compras/?add-to-cart=273149,http://local.holy.com/wp-content/uploads/2020/05/PASO-A-PASO-MASCARILLA-3-PASOS-BIOAQUA-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,6000COP,new,published,,,491
wc_post_id_272474,FACE PRIMER 24K GOLD,"Face primer 
 
 
   
Modo de uso: 
Vierta una peque�a cantidad en frente, p�mulos y barbilla, esp�rcela con la yema de tus dedos, deja que absorba para aplicar el siguiente producto. 
 
   
Beneficios: 
Reduce la apariencia de los poros, fija el maquillaje por m�s tiempo y reduce el brillo matificando el rostro. 
 
  Precauciones y advertencias: 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente.Contenido 30Ml. 
Ref. fs 166",http://local.holy.com/wp-content/uploads/2020/05/primer-24k-ushas-Holy-cosmetics.jpg,http://local.holy.com/tienda/face-primer-24k-gold/,"LO NUEVO, ROSTRO, Primers y Fijadores",USHAS,25000COP,in stock,wc_post_id_272474,http://local.holy.com/carrito-de-compras/?add-to-cart=272474,http://local.holy.com/wp-content/uploads/2020/05/PRRIMER-24K-USHAS-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25000COP,new,published,,,491
wc_post_id_271513,LIMPIADOR DE BROCHAS ANTIBACTERIAL EN SECO,"Limpiador de brochas 
 
  Ingredientes: 
Agua, alcohol, solvente, fragancia, humectante, ajustador de ph, extracto de aloe, manzanilla y te verde agente desinfectante. 
  Modo de uso: 
1.Roc�a el limpiador de brochas Miis Cosmetics en las cerdas de la brocha hasta que queden h�medas. 
2.Sobre un pa�uelo desechable barre la brocha de lado a lado para eliminar el exceso de humedad y para limpiar los residuos de maquillaje y color. 
3.Con un pa�uelo desechable limpio acomoda las cerdas de la brocha para dejarla planas. 
4.Finalmente deja que la brocha se seque por completo antes de volver a usarla. 
5.Para mejores resultados en tu maquillaje limpia tus brochas constantemente. 
  Precauciones y advertencias: 
-Producto inflamable de uso externo. 
-Evite el contacto con los ojos. 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os.Contenido 120Mhttp://local.holy.comm.co/wp-content/uploads/2020/05/Lava-brochas-Miis-Holy-Cosmetis2.http://local.holy.comm.co/tienda/limpiador-de-brochas-antibacterial-en-seco/,"BROCHAS, Limpiadores de brochas",MIIS,25000COP,in stock,wc_post_id_271http://local.holy.comm.co/carrito-de-compras/?add-to-cart=271http://local.holy.comm.co/wp-content/uploads/2020/05/Lava-brochas-Miis-Holy-Cosmetis.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,25000COP,new,published,,,491
wc_post_id_252651,PLANCHA REMINGTON CON CER�MICA Y COCO,"Negro 
  Medida de las placas: 2,54cm / 1' 
  8 Ajustes de Temperatura: 150�C - 230�C 
  Calentamiento en 15 segundos 
  Bot�n de Encendido y Apagado 
  Placas Flotantes Recubiertas de cer�mica y coco 
  Luz indicadora LED 
  Placas delgadas extra largas de 110 mm 
  Bloqueo de placas 
  Apagado Autom�tico despu�s de 60 minutos 
  Cable Giratorio de 1,8 m 
  Cierre de seguridad 
  Garant�a de 2 a�os 
 
 
 
 
Calentamiento r�pido en 15 segundos: emite un pitido cuando est� listo. 
Placa flotante para una distribuci�n uniforme de la presi�n sobre el cabello durante el moldeado y mejor control de alisadhttp://local.holy.comm.co/wp-content/uploads/2020/04/PLANCHA-DE-COCO-Y-CERAMICA-REMIGTON-Holy-cosmetics.http://local.holy.comm.co/tienda/plancha-remington-con-ceramica-y-coco/,"CABELLO, Planchas",REMINGTON,145000COP,in stock,wc_post_id_252http://local.holy.comm.co/carrito-de-compras/?add-to-cart=252http://local.holy.comm.co/wp-content/uploads/2020/04/PLANCHA-ALISADORA-REMINGTON-CON-CERA?MICA-Y-COCO-HOLY-COSMETICS.png,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,145000COP,new,published,,,491
wc_post_id_248639,BRILLO LIPGLOSS MAGIC YOUR LIFE,"Brillo destellos magic, Ideal para darle un color rosado a tus labios. 
 
  Se activa el color con el calor de tus labios. 
  Humecta tus labios, da brillo y color instant�neo**LIBRE DE CRUELDAD ANIMAL**http://local.holy.comco/wp-content/uploads/2020/04/brillo-magic.jphttp://local.holy.comco/tienda/brillo-lipgloss-magic-your-life/,"LABIOS, Brillos",MAGIC,7000COP,in stock,wc_post_id_24863http://local.holy.comco/carrito-de-compras/?add-to-cart=248639,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000COP,new,published,,,491
wc_post_id_244619,BASE TRULY MATTE,tono: medium beige clm355,http://local.holy.com/wp-content/uploads/2019/05/MEDIUM-BEIGE-CLM355-HOLY-COSMETICS.jpg,http://local.holy.com/tienda/base-truly-matte/?attribute_tono=MEDIUM+BEIGE+CLM355,"ROSTRO, Bases liquidas",L.A COLORS,30000COP,out of stock,wc_post_id_244616,http://local.holy.com/carrito-de-compras/?add-to-cart=244616&variation_id=244619&attribute_tono=MEDIUM+BEIGE+CLM355,http://local.holy.com/wp-content/uploads/2019/05/BASE-TRULY-MATTE-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30000COP,new,published,,tono:NUDE CLM353/SOFT BEIGE CLM354/MEDIUM BEIGE CLM355/SAND CLM356/CAFE CLM360/CAPPUCINO CLM363/MAHAGANY CLM364:MEDIUM BEIGE CLM355,491
wc_post_id_244617,BASE TRULY MATTE,tono: nude clm353,http://local.holy.com/wp-content/uploads/2020/02/NUDE-CLM353-HOLY-COSMETICS.png,http://local.holy.com/tienda/base-truly-matte/?attribute_tono=NUDE+CLM353,"ROSTRO, Bases liquidas",L.A COLORS,30000COP,out of stock,wc_post_id_244616,http://local.holy.com/carrito-de-compras/?add-to-cart=244616&variation_id=244617&attribute_tono=NUDE+CLM353,http://local.holy.com/wp-content/uploads/2019/05/BASE-TRULY-MATTE-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30000COP,new,published,,tono:NUDE CLM353/SOFT BEIGE CLM354/MEDIUM BEIGE CLM355/SAND CLM356/CAFE CLM360/CAPPUCINO CLM363/MAHAGANY CLM364:NUDE CLM353,491
wc_post_id_244618,BASE TRULY MATTE,tono: soft beige clm354,http://local.holy.com/wp-content/uploads/2019/05/SOFT-BEIGE-CLM354-HOLY-COSMETICS.jpg,http://local.holy.com/tienda/base-truly-matte/?attribute_tono=SOFT+BEIGE+CLM354,"ROSTRO, Bases liquidas",L.A COLORS,30000COP,out of stock,wc_post_id_244616,http://local.holy.com/carrito-de-compras/?add-to-cart=244616&variation_id=244618&attribute_tono=SOFT+BEIGE+CLM354,http://local.holy.com/wp-content/uploads/2019/05/BASE-TRULY-MATTE-Holy-cosmetics.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30000COP,new,published,,tono:NUDE CLM353/SOFT BEIGE CLM354/MEDIUM BEIGE CLM355/SAND CLM356/CAFE CLM360/CAPPUCINO CLM363/MAHAGANY CLM364:SOFT BEIGE CLM354,491
wc_post_id_241854,ESSENTIAL BRUSH COLLECTION,tipo de brocha: cbr61,http://local.holy.com/wp-content/uploads/2018/08/61.jpg,http://local.holy.com/tienda/essential-brush-collection/?attribute_tipo-de-brocha=CBR61,"BROCHAS, Set de brochas",L.A COLORS,0COP,in stock,wc_post_id_241851,http://local.holy.com/carrito-de-compras/?add-to-cart=241851&variation_id=241854&attribute_tipo-de-brocha=CBR61,http://local.holy.com/wp-content/uploads/2018/08/Untitled-1-1-1.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0COP,new,published,,tipo-de-brocha:CBR58/CBR59/CBR61/CBR62/CBR63/CBR65/CBR66:CBR61,491
wc_post_id_241855,ESSENTIAL BRUSH COLLECTION,tipo de brocha: cbr62,http://local.holy.com/wp-content/uploads/2018/08/65-1-1.jpg,http://local.holy.com/tienda/essential-brush-collection/?attribute_tipo-de-brocha=CBR62,"BROCHAS, Set de brochas",L.A COLORS,8000COP,in stock,wc_post_id_241851,http://local.holy.com/carrito-de-compras/?add-to-cart=241851&variation_id=241855&attribute_tipo-de-brocha=CBR62,http://local.holy.com/wp-content/uploads/2018/08/Untitled-1-1-1.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,8000COP,new,published,,tipo-de-brocha:CBR58/CBR59/CBR61/CBR62/CBR63/CBR65/CBR66:CBR62,491
wc_post_id_241852,ESSENTIAL BRUSH COLLECTION,tipo de brocha: cbr58,http://local.holy.com/wp-content/uploads/2018/08/58.jpg,http://local.holy.com/tienda/essential-brush-collection/?attribute_tipo-de-brocha=CBR58,"BROCHAS, Set de brochas",L.A COLORS,0COP,in stock,wc_post_id_241851,http://local.holy.com/carrito-de-compras/?add-to-cart=241851&variation_id=241852&attribute_tipo-de-brocha=CBR58,http://local.holy.com/wp-content/uploads/2018/08/Untitled-1-1-1.jpg,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,0COP,new,published,,tipo-de-brocha:CBR58/CBR59/CBR61/CBR62/CBR63/CBR65/CBR66:CBR58,491
wc_post_id_241015,MASCARILLA REPOLARIZADORA COCO PARADISE,"� � Coco paradise.
COMPONENTES PRINCIPALES:

Vitamina E : Estimula el crecimiento del cabello y fortalece la fibra capilar .
Aloe Vera: Ayuda a restaurar el PH del cabello , lo que significa que previene la aparici�n de caspa en el cabello .
Amino�cidos: Penetra en la fibra capilar , permitiendo alinear el cabello reduciendo el frizz a un 80%.
Manteca de Karit� : Lo protege del da�o solar, al ejercer un efecto protector y regenerador de este, restaurando la estructura capilar, aportando brillo, suavidad y volumen.ES APTO PARA TODO TIPO DE CABELLO
Su principal funci�n es Reconstruir tu cabello por eso es perfecto para cabellos con procesos de decoloraci�n y qu�micos .
MODO DE USO:


Despu�s de lavar el cabello y retirar el exceso de agua aplica la cantidad necesaria de tu REPOLARIZADOR COCO PARADISE , p�inalo para mejorar la distribuci�n de producto, deja reposar entre 10 y 20 minutos, pasado este tiempo, elimina los restos del repolarizador lavando el cabello con abundante agua y sin frotar bruscamente.
Se recomienda el uso del producto m�nimo 1 vez por semana.
En cabello graso: Aplicar de medios a puntas.
En cabello seco o normal: Desde la ra�z.Contenido 350MLhttp://local.holy.comco/wp-content/uploads/2020/04/ROPOLARIZADOR-GOLDEN-COCONUT-Holy-cosmetics.jphttp://local.holy.comco/tienda/mascarilla-repolarizadora-coco-paradise/,"CABELLO, Tratamientos Capilares",GOLDEN COCONUT,35000COP,in stock,wc_post_id_24101http://local.holy.comco/carrito-de-compras/?add-to-cart=241015http://local.holy.comco/wp-content/uploads/2020/04/mascarilla-repolarizadora-gold-coconut-Holy-cosmetics.jphttp://local.holy.comco/wp-content/uploads/2020/04/modo-de-uso-repolarizador-golden-coconut-holy-cosmetics.jphttp://local.holy.comco/wp-content/uploads/2020/04/golden-coconut-repolarizador-Holy-cosmetics.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,35000COP,new,published,,,491
wc_post_id_232479,PINZA PARA PESTA�AS HOLY,"Perfecta para uso profesional o personal. 
Especificaciones: 
* COLOR: Rose gold. 
* Material: Acero inoxidable.1 X PINZA",http://local.holy.com/wp-content/uploads/2019/12/IMG_2380.png,http://local.holy.com/tienda/pinza-para-pestanas-holy/,"OJOS, Pesta�as, Pinzas para Pesta�as",HOLY,5000COP,in stock,wc_post_id_232http://local.holy.comm.co/carrito-de-compras/?add-to-cart=2324http://local.holy.comm.co/wp-content/uploads/2019/12/modo-de-uso-pinza-para-pest�as-Holy-cosmetichttp://local.holy.comcom.co/wp-content/uploads/2019/12/modo-de-uso-pinza-pesta�as-postizas-Holy-cosmethttp://local.holy.coms.com.co/wp-content/uploads/2019/12/pinza-oro-rosa-para-pesta�as-postizas-Holy-cosmhttp://local.holy.comics.com.co/wp-content/uploads/2019/12/MEDIDA-PINZA-PARA-PESTA�AS-Holy-cosmetics.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5000COP,new,published,,,491
wc_post_id_230247,GEL ANTIBACTERIAL 275ML,"MODO DE USO (externo �nicamente): 
 
  Humedece bien tus manos con el producto y deja secar sin limpiar ni enjuagar. Repite la aplicaci�n cada vez que sea necesario. 
 
ADVERTENCIAS: 
 
  Producto inflamable: Mantener alejado del fuego o llama 
  Mantener alejado de los ni�os y adultos mayores. Leer la etiqueta antes de su uso 
  En caso de ingesti�n enjuagar la boca. No provocar el v�mito. 
  En caso de contacto con los ojos enjuagar con agua cuidadosamente durante varios minutos. Quitar los lentes de contacto cuando est�n presentes y pueda hacerse con facilidad. Proseguir el lavado. 
  No usar si tienes la piel irritada o herida.. 
  Deja de usar y consulta a un m�dico si: Se desarrolla irritaci�n o enrojecimiento, la condici�n persiste por m�s de 72 horas. 
 
INGREDIENTES: 
 
  Alcohol 
  Water 
  Fragance. 
  Glycerin carbopol 940 
  Tretanolamina etamin al 85% 
  C.l27755,C.l19140,C.l42090,C.l45430,C.l75170 
 
Registro sanitario: NS0C99075-20CO",http://local.holy.com/wp-content/uploads/2020/03/ANTIBACTERIAL-275-ML-Holy-cosmetics.jpg,http://local.holy.com/tienda/gel-antibacterial-275ml/,"CUIDADO PERSONAL, Antibacteriales",CLEANING HANDS,12000COP,in stock,wc_post_id_230247,http://local.holy.com/carrito-de-compras/?add-to-cart=230247,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,12000COP,new,published,,,491
wc_post_id_230244,GEL ANTIBACTERIAL 65ML,"MODO DE USO (externo �nicamente): 
 
  Humedece bien tus manos con el producto y deja secar sin limpiar ni enjuagar. Repite la aplicaci�n cada vez que sea necesario. 
 
ADVERTENCIAS: 
 
  Producto inflamable: Mantener alejado del fuego o llama 
  Mantener alejado de los ni�os y adultos mayores. Leer la etiqueta antes de su uso 
  En caso de ingesti�n enjuagar la boca. No provocar el v�mito. 
  En caso de contacto con los ojos enjuagar con agua cuidadosamente durante varios minutos. Quitar los lentes de contacto cuando est�n presentes y pueda hacerse con facilidad. Proseguir el lavado. 
  No usar si tienes la piel irritada o herida.. 
  Deja de usar y consulta a un m�dico si: Se desarrolla irritaci�n o enrojecimiento, la condici�n persiste por m�s de 72 horas. 
 
INGREDIENTES: 
 
  Alcohol 
  Water 
  Fragance. 
  Glycerin carbopol 940 
  Tretanolamina etamin al 85% 
  C.l27755,C.l19140,C.l42090,C.l45430,C.l75170 
 
Registro sanitario: NS0C99075-20CO",http://local.holy.com/wp-content/uploads/2020/03/ANTIBACTERIAL-65-ML-Holy-cosmetics.jpg,http://local.holy.com/tienda/gel-antibacterial-65ml/,"CUIDADO PERSONAL, Antibacteriales",CLEANING HANDS,5000COP,in stock,wc_post_id_230244,http://local.holy.com/carrito-de-compras/?add-to-cart=230244,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,5000COP,new,published,,,491
wc_post_id_230238,GEL ANTIBACTERIAL 125ML,"MODO DE USO (externo �nicamente): 
 
  Humedece bien tus manos con el producto y deja secar sin limpiar ni enjuagar. Repite la aplicaci�n cada vez que sea necesario. 
 
ADVERTENCIAS: 
 
  Producto inflamable: Mantener alejado del fuego o llama 
  Mantener alejado de los ni�os y adultos mayores. Leer la etiqueta antes de su uso 
  En caso de ingesti�n enjuagar la boca. No provocar el v�mito. 
  En caso de contacto con los ojos enjuagar con agua cuidadosamente durante varios minutos. Quitar los lentes de contacto cuando est�n presentes y pueda hacerse con facilidad. Proseguir el lavado. 
  No usar si tienes la piel irritada o herida.. 
  Deja de usar y consulta a un m�dico si: Se desarrolla irritaci�n o enrojecimiento, la condici�n persiste por m�s de 72 horas. 
 
INGREDIENTES: 
 
  Alcohol 
  Water 
  Fragance. 
  Glycerin carbopol 940 
  Tretanolamina etamin al 85% 
  C.l27755,C.l19140,C.l42090,C.l45430,C.l75170 
 
Registro sanitario: NS0C99075-20CO",http://local.holy.com/wp-content/uploads/2020/03/ANTIBACTAERIAL-125-ML-Holy-cosmetics.jpg,http://local.holy.com/tienda/gel-antibacterial-125ml/,"CUIDADO PERSONAL, Antibacteriales",CLEANING HANDS,7000COP,in stock,wc_post_id_230238,http://local.holy.com/carrito-de-compras/?add-to-cart=230238,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,7000COP,new,published,,,491
wc_post_id_230230,GEL ANTIBACTERIAL 330ML,"MODO DE USO (externo �nicamente): 
 
  Humedece bien tus manos con el producto y deja secar sin limpiar ni enjuagar. Repite la aplicaci�n cada vez que sea necesario. 
 
ADVERTENCIAS: 
 
  Producto inflamable: Mantener alejado del fuego o llama 
  Mantener alejado de los ni�os y adultos mayores. Leer la etiqueta antes de su uso 
  En caso de ingesti�n enjuagar la boca. No provocar el v�mito. 
  En caso de contacto con los ojos enjuagar con agua cuidadosamente durante varios minutos. Quitar los lentes de contacto cuando est�n presentes y pueda hacerse con facilidad. Proseguir el lavado. 
  No usar si tienes la piel irritada o herida.. 
  Deja de usar y consulta a un m�dico si: Se desarrolla irritaci�n o enrojecimiento, la condici�n persiste por m�s de 72 horas. 
 
INGREDIENTES: 
 
  Alcohol 
  Water 
  Fragance. 
  Glycerin carbopol 940 
  Tretanolamina etamin al 85% 
  C.l27755,C.l19140,C.l42090,C.l45430,C.l75170 
 
Registro sanitario: NS0C99075-20CO",http://local.holy.com/wp-content/uploads/2020/03/ANTIBACTERIA-330-ML-Holy-cosmetics.jpg,http://local.holy.com/tienda/gel-antibacterial-330ml/,"CUIDADO PERSONAL, Antibacteriales",CLEANING HANDS,14000COP,in stock,wc_post_id_230230,http://local.holy.com/carrito-de-compras/?add-to-cart=230230,,1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,14000COP,new,published,,,491
wc_post_id_227559,MASCARILLA COLAGENO PARA OJOS,"Restaura la elasticidad y la flexibilidad de la piel alrededor de los ojos con col�geno y vitamina nutritivos, hidrataci�n intensa para ojos m�s suaves y m�s frescos 
 
Los ingredientes naturales aceleran la regeneraci�n y reparaci�n de c�lulas y col�geno: los ingredientes centrales de la m�scara se toman de la naturaleza. Estos incluyen puntas de nano crystal, col�geno vegetal de alta densidad, vitamina C, vitamina E, provitamina B5, agua purificada y �cido hialur�nico 
 
  �Precauciones y advertencias: 
-Si observa alguna reacci�n desfavorable suspenda su uso. 
-Mant�ngase fuera del alcance de los ni�os. 
-No aplicar sobre la piel herida, lastimada o con alg�n tipo de alergia. 
-Uso externo �nicamente. 
  Contenido 3g.",http://local.holy.com/wp-content/uploads/2018/09/COLAGENO-DE-OJOS.jpg,http://local.holy.com/tienda/colageno-para-ojos/,"CUIDADO FACIAL, Mascarillas",PILATEN,3000COP,in stock,wc_post_id_227559,http://local.holy.com/carrito-de-compras/?add-to-cart=227559,"http://local.holy.com/wp-content/uploads/2018/09/MASCARILLA-OJOS.4-1.jpg,http://local.holy.com/wp-content/uploads/2018/09/MASCARILLA-OJOS.3-1.jpg,http://local.holy.com/wp-content/uploads/2018/09/MASCARILLA-OJOS.2-1.jpg,http://local.holy.com/wp-content/uploads/2018/09/MASCARILLA-OJOS-1.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,3000COP,new,published,,,491
wc_post_id_222775,DRILL PULIDOR DE U�AS RECARGABLE,"Especificaciones: 
Art�culo: m�quina pulidora de u�as port�til recargable 
Material: Acr�lico 
Color: blanco 
Tiempo de recarga total: 2 horas 
Uso continuo: 4-5 horas 
Velocidad (RPM): 0-30000 RPM (m�s r�pido) 
Tama�o del art�culo (cuerpo): 140*73*35mm 
Peso del art�culo: aproximadamente 620g 
Lista de paquetes: 
 
  Drill* 1 pieza 
  Adaptador de conmutaci�n 
  Bits opcionales con 6 bandas de lijado",http://local.holy.com/wp-content/uploads/2020/03/drill-ppulidor-de-u�as-recargable-Holy-cosmetics.jphttp://local.holy.comco/tienda/drill-pulidor-de-unas-recargable/,"U�AS, Drilles Pulidores de U�as",HOLY,170000COP,in stock,wc_post_id_2http://local.holy.comcom.co/carrito-de-compras/?add-to-cart=22http://local.holy.comcom.co/wp-content/uploads/2020/03/Taladro-de-u-as-port-til-recargable-35000RPM-m-quina-de-manicura-lima-de-u-as.jpg_q5http://local.holy.comcom.co/wp-content/uploads/2020/03/30000RPM-taladro-de-u-as-port-til-recargable-m-quina-de-manicura-lima-de-u-as.jpg_q50-http://local.holy.comcom.co/wp-content/uploads/2020/03/A1x8bCDpqNL._SL1500http://local.holy.comcom.co/wp-content/uploads/2020/03/Taladro-el-ctrico-recargable-para-u-as-taladro-de-acr-lico-para-u-as-m-quina.jpg_q5http://local.holy.comcom.co/wp-content/uploads/2020/03/81FxeQn6lcL._SL1500_.jpg",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,170000COP,new,published,,,491
